               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 120,            0.025733,            0.042932,           0.0015636,             0.95273,             0.98066,             0.98979,             0.76031,            0.023674,            0.025268,           0.0005581,           0.0041095,           0.0041095,           0.0041095
                 121,            0.025462,            0.042979,           0.0016324,             0.91239,             0.99997,             0.99337,             0.75966,            0.023942,             0.02522,          0.00055391,             0.00406,             0.00406,             0.00406
                 122,            0.025077,            0.042986,           0.0016614,              0.9524,             0.95183,             0.99236,             0.75723,            0.023874,            0.025706,           0.0006526,           0.0040105,           0.0040105,           0.0040105
                 123,            0.025602,            0.042585,           0.0017215,             0.91649,             0.99228,             0.99292,             0.76063,            0.024215,            0.025909,          0.00062623,            0.003961,            0.003961,            0.003961
                 124,            0.025014,            0.042141,           0.0015842,               0.999,             0.91473,             0.99235,             0.76661,            0.023294,            0.026339,          0.00058014,           0.0039115,           0.0039115,           0.0039115
                 125,            0.024368,            0.041994,           0.0014922,             0.95928,             0.91824,             0.98522,              0.7495,            0.023604,            0.026247,          0.00085129,            0.003862,            0.003862,            0.003862
                 126,            0.024641,             0.04188,           0.0014937,             0.93379,             0.94042,             0.98458,             0.75623,            0.023843,            0.027149,           0.0010446,           0.0038125,           0.0038125,           0.0038125
                 127,            0.025236,            0.043123,            0.001559,             0.94832,             0.95813,             0.98942,             0.77253,            0.024098,            0.027884,          0.00070294,            0.003763,            0.003763,            0.003763
                 128,            0.024651,             0.04236,           0.0016784,             0.95103,             0.93274,             0.98603,             0.75833,              0.0237,            0.027193,          0.00074658,           0.0037135,           0.0037135,           0.0037135
                 129,             0.02477,            0.042245,           0.0015947,             0.92723,             0.97615,             0.99231,             0.76351,            0.023498,            0.026154,          0.00062142,            0.003664,            0.003664,            0.003664
                 130,            0.024505,            0.042196,           0.0016259,             0.95032,             0.95125,             0.98965,              0.7603,            0.023702,            0.027428,          0.00064388,           0.0036145,           0.0036145,           0.0036145
                 131,            0.024604,             0.04087,           0.0015183,              0.9225,               0.958,              0.9808,             0.76608,            0.023632,            0.027699,           0.0010737,            0.003565,            0.003565,            0.003565
                 132,            0.024916,            0.041427,           0.0015516,             0.99455,             0.93345,             0.99011,             0.75926,            0.023673,            0.028008,          0.00060532,           0.0035155,           0.0035155,           0.0035155
                 133,            0.024177,            0.039771,           0.0014091,             0.89001,             0.93749,             0.90553,              0.6871,             0.02405,            0.029228,           0.0046478,            0.003466,            0.003466,            0.003466
                 134,            0.024825,            0.043897,           0.0015948,             0.92618,             0.96195,             0.98431,              0.7635,            0.023509,            0.027634,          0.00077046,           0.0034165,           0.0034165,           0.0034165
                 135,            0.024361,            0.041672,           0.0015683,             0.94838,             0.94503,             0.97648,             0.74053,            0.023572,            0.028256,          0.00056454,            0.003367,            0.003367,            0.003367
                 136,            0.024422,              0.0415,           0.0016465,             0.93021,              0.9707,             0.97925,             0.75425,            0.023165,            0.026579,          0.00053973,           0.0033175,           0.0033175,           0.0033175
                 137,            0.024679,            0.043111,           0.0015907,             0.95443,             0.95015,             0.97736,             0.76616,            0.023275,            0.027614,          0.00057295,            0.003268,            0.003268,            0.003268
                 138,            0.023976,             0.04086,           0.0016343,             0.95824,             0.94733,             0.98275,             0.75671,            0.023285,            0.028334,          0.00057887,           0.0032185,           0.0032185,           0.0032185
                 139,            0.024498,            0.041974,           0.0016021,              0.9478,             0.94032,             0.98432,             0.74175,            0.024029,            0.028626,          0.00063987,            0.003169,            0.003169,            0.003169
                 140,            0.024379,            0.041255,           0.0016489,             0.94792,             0.96312,             0.98075,             0.75337,            0.023768,            0.027755,          0.00068758,           0.0031195,           0.0031195,           0.0031195
                 141,            0.023728,            0.040672,           0.0015613,             0.99172,             0.92067,             0.98702,              0.7561,            0.023167,            0.027557,          0.00066752,             0.00307,             0.00307,             0.00307
                 142,            0.023739,            0.041102,           0.0015011,             0.94291,             0.96898,             0.98634,             0.75107,            0.023385,            0.025996,          0.00061641,           0.0030205,           0.0030205,           0.0030205
                 143,              0.0245,            0.041201,           0.0018942,             0.93652,              0.9899,             0.99204,             0.77107,            0.022813,             0.02578,          0.00062093,            0.002971,            0.002971,            0.002971
                 144,            0.024126,            0.040131,           0.0017167,             0.92402,             0.98635,             0.98555,             0.76395,            0.022759,            0.026716,          0.00063057,           0.0029215,           0.0029215,           0.0029215
                 145,            0.023741,            0.040511,           0.0015977,             0.99282,             0.91843,              0.9879,             0.75504,            0.023165,            0.027207,          0.00076112,            0.002872,            0.002872,            0.002872
                 146,            0.023376,            0.039276,           0.0012879,              0.9505,             0.94912,             0.99015,             0.76444,            0.023147,            0.027234,          0.00054192,           0.0028225,           0.0028225,           0.0028225
                 147,            0.023737,            0.039682,           0.0013319,             0.94521,             0.95806,             0.99002,             0.77515,            0.022908,            0.026835,            0.000568,            0.002773,            0.002773,            0.002773
                 148,            0.023481,            0.037671,           0.0012994,             0.99136,             0.92238,             0.99013,             0.76965,            0.022953,            0.027448,           0.0005604,           0.0027235,           0.0027235,           0.0027235
                 149,            0.023575,            0.038729,           0.0013573,             0.99251,             0.92254,             0.99008,             0.76351,            0.023068,            0.027395,          0.00055856,            0.002674,            0.002674,            0.002674
                 150,            0.023079,            0.038448,            0.001355,             0.97701,             0.91099,             0.98575,             0.76884,            0.023335,            0.029005,          0.00054908,           0.0026245,           0.0026245,           0.0026245
                 151,            0.022972,            0.036736,           0.0013459,             0.94813,             0.95809,             0.98438,             0.77713,            0.023031,            0.028151,          0.00050691,            0.002575,            0.002575,            0.002575
                 152,            0.022838,             0.03753,           0.0013084,             0.92477,             0.96879,             0.98546,             0.76099,             0.02302,             0.02953,          0.00058986,           0.0025255,           0.0025255,           0.0025255
                 153,            0.023193,            0.037545,             0.00138,             0.94394,             0.96193,             0.98636,             0.77533,            0.023548,            0.030141,            0.000594,            0.002476,            0.002476,            0.002476
                 154,            0.023305,            0.038675,           0.0013418,             0.94874,             0.96697,             0.98362,             0.77568,             0.02364,            0.029253,          0.00056083,           0.0024265,           0.0024265,           0.0024265
                 155,            0.022991,            0.037513,           0.0013519,             0.94135,             0.95863,              0.9822,             0.77961,            0.023037,            0.029387,          0.00055683,            0.002377,            0.002377,            0.002377
